,SampleID,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
18,barcode70,barcode70_contig_1,257331,258359,+,fliG,1-1029/1029,===============,0/0,100.0,99.81,vfdb,NP_281510,(fliG) flagellar motor switch protein G [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
19,barcode70,barcode70_contig_1,258367,259197,+,fliH,1-831/831,===============,0/0,100.0,99.76,vfdb,NP_281511,(fliH) flagellar assembly protein H [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
20,barcode70,barcode70_contig_1,270293,271381,+,flhB,1-1089/1089,===============,0/0,100.0,99.72,vfdb,NP_281526,(flhB) flagellar biosynthetic protein [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
21,barcode70,barcode70_contig_1,271387,272130,-,motB,1-744/744,===============,0/0,100.0,99.73,vfdb,NP_281527,(motB) flagellar motor protein MotB [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
22,barcode70,barcode70_contig_1,272133,272909,-,motA,1-777/777,===============,0/0,100.0,97.17,vfdb,NP_281528,(motA) flagellar motor protein MotA [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
23,barcode70,barcode70_contig_1,288435,288742,+,fliN,1-309/309,========/======,1/1,99.68,99.03,vfdb,NP_281542,(fliN) flagellar motor switch protein FliN [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
24,barcode70,barcode70_contig_1,495200,495496,-,fliE,1-297/297,===============,0/0,100.0,98.99,vfdb,NP_281710,(fliE) flagellar hook-basal body complex protein FliE [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
25,barcode70,barcode70_contig_1,495503,495997,-,flgC,1-495/495,===============,0/0,100.0,99.6,vfdb,NP_281711,(flgC) flagellar basal body rod protein FlgC [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
26,barcode70,barcode70_contig_1,496007,496438,-,flgB,1-432/432,===============,0/0,100.0,97.22,vfdb,NP_281712,(flgB) flagellar basal body rod protein FlgB [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
27,barcode70,barcode70_contig_1,516225,516590,+,flaG,1-366/366,===============,0/0,100.0,99.18,vfdb,NP_281731,(flaG) flagellar protein FlaG [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
28,barcode70,barcode70_contig_1,516593,518507,+,fliD,1-1929/1929,========/======,3/22,99.07,96.43,vfdb,NP_281732,(fliD) flagellar capping protein FliD [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
29,barcode70,barcode70_contig_1,518519,518905,+,fliS,1-387/387,===============,0/0,100.0,99.74,vfdb,NP_281733,(fliS) flagellar protein FliS [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
30,barcode70,barcode70_contig_1,631936,633185,+,rpoN,1-1251/1251,========/======,1/1,99.92,99.04,vfdb,YP_002344093,(rpoN) RNA polymerase factor sigma-54 [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
31,barcode70,barcode70_contig_1,648897,649595,-,flgH,1-699/699,===============,0/0,100.0,98.86,vfdb,NP_281859,(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
32,barcode70,barcode70_contig_1,663003,663815,+,flgF,1-813/813,===============,0/0,100.0,99.26,vfdb,NP_281869,(flgF) flagellar basal-body rod protein [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
33,barcode70,barcode70_contig_1,663844,664635,+,flgG,1-792/792,===============,0/0,100.0,100.0,vfdb,NP_281870,(flgG) flagellar basal-body rod protein FlgG [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
34,barcode70,barcode70_contig_1,684026,684775,-,flaC,1-750/750,===============,0/0,100.0,99.6,vfdb,NP_281892,(flaC) flagellin [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
35,barcode70,barcode70_contig_1,735858,736520,-,flgA,1-663/663,===============,0/0,100.0,99.09,vfdb,YP_002344176,(flgA) flagellar basal body P-ring biosynthesis protein FlgA [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
36,barcode70,barcode70_contig_1,759743,760762,+,flgS,1-1020/1020,===============,0/0,100.0,100.0,vfdb,YP_002344200,(flgS) signal transduction histidine kinase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
37,barcode70,barcode70_contig_1,783946,784680,-,fliP,1-735/735,===============,0/0,100.0,99.05,vfdb,NP_281981,(fliP) flagellar biosynthesis protein FliP [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
38,barcode70,barcode70_contig_1,832905,835079,-,flhA,1-2175/2175,===============,0/0,100.0,99.91,vfdb,NP_282036,(flhA) flagellar biosynthesis protein FlhA [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
39,barcode70,barcode70_contig_1,838958,841210,-,flaD,1-2253/2253,===============,0/0,100.0,98.4,vfdb,NP_282040,(flaD) flagellin [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
40,barcode70,barcode70_contig_1,865149,866981,-,ciaB,1-1833/1833,===============,0/0,100.0,99.29,vfdb,NP_282066,(ciaB) invasion antigen CiaB [CiaB (VF0324)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
41,barcode70,barcode70_contig_1,872413,873192,-,pebA,1-780/780,===============,0/0,100.0,99.1,vfdb,NP_282073,(pebA) bifunctional adhesin/ABC transporter aspartate/glutamate-binding protein [PEB1 (VF0327)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
42,barcode70,barcode70_contig_1,933091,934209,+,jlpA,1-1119/1119,===============,0/0,100.0,98.12,vfdb,NP_282133,(jlpA) lipoprotein [JlpA (VF0329)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
43,barcode70,barcode70_contig_1,971723,973024,-,flgR,1-1302/1302,===============,0/0,100.0,99.08,vfdb,NP_282174,(flgR) sigma-54 associated transcriptional activator [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
44,barcode70,barcode70_contig_1,973081,973530,-,flgQ,1-450/450,===============,0/0,100.0,99.33,vfdb,YP_002344420,(flgQ) required for flagellar motility [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
45,barcode70,barcode70_contig_1,973506,974021,-,flgP,1-516/516,===============,0/0,100.0,98.06,vfdb,YP_002344421,(flgP) required for flagellar motility [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
46,barcode70,barcode70_contig_1,1023996,1024385,+,fliW,1-390/390,===============,0/0,100.0,100.0,vfdb,YP_002344468,(fliW) flagellar assembly protein FliW [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
47,barcode70,barcode70_contig_1,1064998,1065390,-,cheY,1-393/393,===============,0/0,100.0,99.75,vfdb,YP_002344511,(cheY) chemotaxis regulatory protein [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
48,barcode70,barcode70_contig_1,1080556,1081581,+,waaC,1-1029/1029,========/======,3/3,99.71,98.35,vfdb,NP_282281,(waaC) heptosyltransferase I [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
49,barcode70,barcode70_contig_1,1081571,1082458,+,htrB,1-888/888,===============,0/0,100.0,97.64,vfdb,NP_282282,(htrB) lipid A biosynthesis lauroyl acyltransferase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
50,barcode70,barcode70_contig_1,1082455,1084001,+,Cj1135,1-1548/1548,========/======,3/3,99.87,90.7,vfdb,NP_282283,(Cj1135) glucosyltransferase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
51,barcode70,barcode70_contig_1,1084005,1085164,+,Cj1136,1-1139/1173,========/======,8/31,96.68,79.14,vfdb,NP_282284,(Cj1136) glucosyltransferase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
52,barcode70,barcode70_contig_1,1086299,1087162,-,wlaN,8-880/912,========/======,19/47,92.65,73.21,vfdb,NP_282287,(wlaN) beta-13 galactosyltransferase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
53,barcode70,barcode70_contig_1,1087279,1087797,+,cstIII,31-552/885,========/=.....,11/19,57.74,70.57,vfdb,NP_282288,(cstIII) alpha-23 sialyltransferas [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
54,barcode70,barcode70_contig_1,1088194,1089169,+,neuB1,55-1027/1032,========/======,6/13,93.8,75.94,vfdb,NP_282289,(neuB1) sialic acid synthase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
55,barcode70,barcode70_contig_1,1089172,1090124,+,neuC1,2-951/1116,========/====..,3/5,85.04,77.36,vfdb,NP_282290,(neuC1) UDP-N-acetylglucosamine 2-epimerase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
56,barcode70,barcode70_contig_1,1090332,1091871,+,neuA1,51-1585/1611,========/======,21/31,94.48,71.28,vfdb,NP_282291,(neuA1) bifunctional beta-14-N-acetylgalactosaminyltransferase/CMP-Neu5Ac synthase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
57,barcode70,barcode70_contig_1,1092739,1093524,-,waaV,1-786/825,===============,0/0,95.27,93.13,vfdb,NP_282294,(waaV) glucosyltransferase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
58,barcode70,barcode70_contig_1,1093583,1094540,+,waaF,1-958/960,===============,0/0,99.79,95.3,vfdb,NP_282295,(waaF) heptosyltransferase II [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
59,barcode70,barcode70_contig_1,1094523,1095083,-,gmhA,1-561/561,===============,0/0,100.0,93.76,vfdb,NP_282296,(gmhA) phosphoheptose isomerase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
60,barcode70,barcode70_contig_1,1095080,1096464,-,hldE,1-1386/1386,========/======,1/1,99.93,93.51,vfdb,NP_282297,(hldE) bifunctional D-beta-D-heptose 7-phosphate kinase/D-beta-D-heptose 1-phosphate adenylyltransferase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
61,barcode70,barcode70_contig_1,1096457,1097410,-,hldD,1-954/954,===============,0/0,100.0,97.8,vfdb,NP_282298,(hldD) ADP-glyceromanno-heptose 6-epimerase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
62,barcode70,barcode70_contig_1,1097411,1097971,-,gmhB,1-561/561,========/======,2/2,99.82,95.91,vfdb,NP_282299,(gmhB) DD-heptose 17-bisphosphate phosphatase [LOS (CVF396)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
63,barcode70,barcode70_contig_1,1119319,1120087,-,fliR,1-768/768,========/======,1/1,100.0,98.83,vfdb,NP_282326,(fliR) flagellar biosynthetic protein FliR [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
64,barcode70,barcode70_contig_1,1140441,1140877,+,luxS,1-437/519,========/====..,8/18,82.47,69.28,vfdb,NP_230208,(luxS) S-ribosylhomocysteinase [AI-2 (VF0406)] [Vibrio cholerae O1 biovar El Tor str. N16961],
65,barcode70,barcode70_contig_1,1162552,1164110,+,htpB,86-1653/1653,========/======,25/53,92.98,66.23,vfdb,YP_094724,(htpB) Hsp60 60K heat shock protein HtpB [Hsp60 (VF0159)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
66,barcode70,barcode70_contig_1,1183415,1183735,+,ciaC,1-321/321,===============,0/0,100.0,99.69,vfdb,YP_002344633,(ciaC) Campylobacter invasion antigen C [CiaC (VF0415)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
67,barcode70,barcode70_contig_1,1201893,1203170,+,porA,1-1275/1275,========/======,1/3,100.0,97.26,vfdb,NP_282406,(porA) major outer membrane protein [MOMP (VF0328)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
68,barcode70,barcode70_contig_1,1237620,1238624,+,pseB,1-1005/1005,===============,0/0,100.0,97.11,vfdb,NP_282439,(pseB) UDP-GlcNAc-specific C46 dehydratase/C5 epimerase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
69,barcode70,barcode70_contig_1,1238626,1239756,+,pseC,1-1131/1131,===============,0/0,100.0,95.4,vfdb,NP_282440,(pseC) C4 aminotransferase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
70,barcode70,barcode70_contig_1,1252939,1253637,+,pseF,1-699/699,===============,0/0,100.0,98.14,vfdb,NP_282457,(pseF) acylneuraminate cytidylyltransferase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
71,barcode70,barcode70_contig_1,1253621,1254445,+,pseG,1-825/825,===============,0/0,100.0,99.64,vfdb,NP_282458,(pseG) UDP-24-diacetamido-246-trideoxy-beta-L-altropyranose hydrolase [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
72,barcode70,barcode70_contig_1,1254442,1254915,+,pseH,1-474/474,===============,0/0,100.0,94.09,vfdb,NP_282459,(pseH) N-acetyltransferase [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
73,barcode70,barcode70_contig_1,1256229,1257364,-,pseA,1-1137/1137,========/======,1/1,99.91,99.3,vfdb,NP_282462,(pseA) pseudaminic acid biosynthesis PseA protein [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
74,barcode70,barcode70_contig_1,1257622,1258653,+,pseI,1-1032/1032,===============,0/0,100.0,96.22,vfdb,NP_282463,(pseI) N-acetylneuraminic acid synthetase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
75,barcode70,barcode70_contig_1,1258650,1260622,+,pseD/maf2,13-1962/1962,========/======,5/29,99.24,87.85,vfdb,NP_282479,(pseD/maf2) motility accessory factor PseD [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
76,barcode70,barcode70_contig_1,1267866,1268573,+,ptmB,1-708/708,===============,0/0,100.0,99.86,vfdb,NP_282477,(ptmB) acylneuraminate cytidylyltransferase [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
77,barcode70,barcode70_contig_1,1268573,1269343,+,ptmA,1-771/771,===============,0/0,100.0,97.92,vfdb,NP_282478,(ptmA) flagellin modification protein A [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
78,barcode70,barcode70_contig_1,1269331,1271316,+,pseD/maf2,1-1962/1962,========/======,5/30,99.85,87.88,vfdb,NP_282479,(pseD/maf2) motility accessory factor PseD [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
79,barcode70,barcode70_contig_1,1273183,1275157,+,pseD/maf2,13-1962/1962,========/======,5/31,99.24,87.77,vfdb,NP_282479,(pseD/maf2) motility accessory factor PseD [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
80,barcode70,barcode70_contig_1,1275154,1277040,+,pseE/maf5,1-1887/1887,===============,0/0,100.0,96.5,vfdb,NP_282483,(pseE/maf5) motility accessory factor PseE [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
81,barcode70,barcode70_contig_1,1277072,1278792,-,flaA,1-1718/1719,========/======,3/5,99.88,89.61,vfdb,NP_282485,(flaA) flagellin [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
82,barcode70,barcode70_contig_1,1350836,1351372,+,fliL,1-537/537,===============,0/0,100.0,99.63,vfdb,NP_282549,(fliL) flagellar basal body protein FliL [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
83,barcode70,barcode70_contig_1,1354688,1355871,-,kpsS,1-1185/1185,========/======,1/1,99.92,99.07,vfdb,NP_282554,(kpsS) capsule polysaccharide modification protein [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
84,barcode70,barcode70_contig_1,1355868,1357937,-,kpsC,1-2070/2070,========/======,2/2,99.95,96.52,vfdb,NP_282555,(kpsC) capsule polysaccharide modification protein [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
85,barcode70,barcode70_contig_1,1357934,1358447,-,cysC,1-513/513,========/======,1/1,100.0,97.86,vfdb,NP_282556,(cysC) adenylylsulfate kinase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
86,barcode70,barcode70_contig_1,1358438,1359198,-,Cj1416c,1-761/762,===============,0/0,99.87,99.21,vfdb,NP_282557,(Cj1416c) sugar nucleotidyltransferase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
87,barcode70,barcode70_contig_1,1359200,1359802,-,Cj1417c,1-603/603,===============,0/0,100.0,98.34,vfdb,NP_282558,(Cj1417c) amidotransferase [Capsule biosynthesis and transport (CVF393)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
88,barcode70,barcode70_contig_1,1362147,1362908,-,Cj1419c,1-762/762,===============,0/0,100.0,99.74,vfdb,NP_282560,(Cj1419c) methyltransferase [Capsule biosynthesis and transport (CVF393)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
89,barcode70,barcode70_contig_1,1362961,1363735,-,Cj1420c,1-774/774,========/======,1/1,100.0,99.61,vfdb,NP_282561,(Cj1420c) methyltransferase [Capsule biosynthesis and transport (CVF393)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
90,barcode70,barcode70_contig_1,1365651,1366309,-,hddC,1-659/666,===============,0/0,98.95,91.96,vfdb,NP_282564,(hddC) D-glycero-D-manno-heptose 1-phosphate guanosyltransferase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
91,barcode70,barcode70_contig_1,1366297,1366902,-,gmhA2,1-606/606,===============,0/0,100.0,94.39,vfdb,NP_282565,(gmhA2) phosphoheptose isomerase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
92,barcode70,barcode70_contig_1,1366890,1367909,-,hddA,1-1020/1020,===============,0/0,100.0,94.61,vfdb,NP_282566,(hddA) D-glycero-D-manno-heptose 7-phosphate kinase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
93,barcode70,barcode70_contig_1,1370117,1371135,-,fcl,11-1026/1041,========/======,3/5,97.5,75.2,vfdb,NP_282569,(fcl) GDP-L-fucose synthetase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
94,barcode70,barcode70_contig_1,1371173,1371705,-,rfbC,1-530/546,========/======,3/5,96.89,77.34,vfdb,NP_282571,(rfbC) dTDP-4-dehydrorhamnose 35-epimerase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
95,barcode70,barcode70_contig_1,1383447,1384385,-,kpsF,1-938/948,========/======,1/1,98.95,95.1,vfdb,NP_282584,(kpsF) D-arabinose 5-phosphate isomerase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
96,barcode70,barcode70_contig_1,1384395,1386053,-,kpsD,1-1659/1659,===============,0/0,100.0,98.73,vfdb,NP_282585,(kpsD) capsule polysaccharide export system periplasmic protein [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
97,barcode70,barcode70_contig_1,1386055,1387172,-,kpsE,1-1119/1119,========/======,1/1,99.91,97.14,vfdb,NP_282586,(kpsE) capsule polysaccharide export system inner membrane protein [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
98,barcode70,barcode70_contig_1,1387172,1387834,-,kpsT,1-663/663,===============,0/0,100.0,93.97,vfdb,NP_282587,(kpsT) capsule polysaccharide export ATP-binding protein [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
99,barcode70,barcode70_contig_1,1387831,1388613,-,kpsM,1-783/783,===============,0/0,100.0,90.93,vfdb,NP_282588,(kpsM) capsule polysaccharide export system inner membrane protein [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
100,barcode70,barcode70_contig_1,1399373,1400419,+,flgI,1-1047/1047,===============,0/0,100.0,99.14,vfdb,NP_282602,(flgI) flagellar P-ring protein precursor FlgI [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
101,barcode70,barcode70_contig_1,1400419,1400760,+,flgJ,1-342/342,===============,0/0,100.0,99.12,vfdb,YP_002344845,(flgJ) flagellar rod assembly protein/muramidase FlgJ [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
102,barcode70,barcode70_contig_1,1400823,1401020,+,flgM,1-198/198,===============,0/0,100.0,98.99,vfdb,YP_002344846,(flgM) negative regulator of flagellin synthesis [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
103,barcode70,barcode70_contig_1,1401507,1403333,+,flgK,1-1827/1827,===============,0/0,100.0,98.14,vfdb,NP_282606,(flgK) flagellar hook-associated protein 1 FlgK [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
104,barcode70,barcode70_contig_1,1414814,1415773,-,cadF,1-960/960,===============,0/0,100.0,99.38,vfdb,NP_282616,(cadF) outer membrane fibronectin-binding protein [CadF (VF0322)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
105,barcode70,barcode70_contig_1,1493546,1495911,-,pflA,1-2367/2367,========/======,1/1,99.96,99.28,vfdb,NP_282693,(pflA) paralysed flagellum protein [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
106,barcode70,barcode70_contig_1,1595256,1595525,+,fliQ,1-270/270,===============,0/0,100.0,100.0,vfdb,NP_282802,(fliQ) flagellar biosynthesis protein FliQ [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
107,barcode70,barcode70_contig_1,1637035,1639633,-,flgE,1-2598/2598,========/======,1/1,100.0,97.84,vfdb,NP_282855,(flgE) flagellar hook protein [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
0,barcode71,barcode71_contig_1,40650,43247,-,flgE,1-2598/2598,===============,0/0,100.0,97.88,vfdb,NP_282855,(flgE) flagellar hook protein [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
